SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,15_game_roll_avg_FGM,15_game_roll_avg_FGA,15_game_roll_avg_FG_PCT,15_game_roll_avg_FG3M,15_game_roll_avg_FG3A,15_game_roll_avg_FG3_PCT,15_game_roll_avg_FTM,15_game_roll_avg_FTA,15_game_roll_avg_FT_PCT,15_game_roll_avg_OREB,15_game_roll_avg_DREB,15_game_roll_avg_REB,15_game_roll_avg_AST,15_game_roll_avg_STL,15_game_roll_avg_BLK,15_game_roll_avg_TOV,15_game_roll_avg_PF,15_game_roll_avg_PTS,15_game_roll_avg_PLUS_MINUS
22025,1610612744,GSW,Golden State Warriors,0022500237,2025-11-16,GSW @ NOP,W,39.33,86.6,0.45,16.47,43.87,0.37,20.53,24.67,0.83,10.53,31.47,42.0,27.33,10.0,4.53,16.67,21.0,115.67,1.67
22025,1610612749,MIL,Milwaukee Bucks,0022500241,2025-11-17,MIL @ CLE,L,43.53,87.8,0.5,15.4,37.13,0.42,15.13,21.6,0.7,8.67,31.13,39.8,26.73,8.0,4.67,14.53,22.93,117.6,-1.13
22025,1610612739,CLE,Cleveland Cavaliers,0022500241,2025-11-17,CLE vs. MIL,W,42.47,92.47,0.46,15.93,45.4,0.35,20.07,26.4,0.76,12.6,31.27,43.87,27.47,9.53,5.8,14.87,22.33,120.93,4.73
22025,1610612742,DAL,Dallas Mavericks,0022500246,2025-11-17,DAL @ MIN,L,39.27,87.53,0.45,10.47,33.73,0.31,21.27,29.0,0.73,10.13,34.93,45.07,23.93,8.6,6.13,17.13,21.47,110.27,-6.93
22025,1610612760,OKC,Oklahoma City Thunder,0022500247,2025-11-17,OKC @ NOP,W,43.6,91.07,0.48,13.67,39.27,0.35,21.0,24.47,0.86,10.4,36.2,46.6,25.8,10.8,5.27,12.8,21.07,121.87,15.47
22025,1610612747,LAL,Los Angeles Lakers,0022500253,2025-11-18,LAL vs. UTA,W,42.0,82.27,0.51,10.93,32.33,0.34,22.93,29.13,0.79,9.73,31.4,41.13,26.0,9.6,3.33,16.93,20.2,117.87,2.67
22025,1610612753,ORL,Orlando Magic,0022500249,2025-11-18,ORL vs. GSW,W,39.87,84.6,0.47,10.8,32.33,0.33,25.33,31.67,0.81,11.47,33.47,44.93,24.4,8.27,5.6,15.8,22.07,115.87,1.93
22025,1610612737,ATL,Atlanta Hawks,0022500251,2025-11-18,ATL vs. DET,L,42.53,87.6,0.49,13.0,35.73,0.36,19.13,24.13,0.8,9.87,31.73,41.6,30.47,10.13,5.33,15.53,21.0,117.2,2.8
22025,1610612738,BOS,Boston Celtics,0022500250,2025-11-18,BOS @ BKN,W,41.93,92.93,0.45,15.33,44.2,0.35,14.53,18.73,0.78,13.47,31.53,45.0,24.27,8.27,5.33,11.6,23.53,113.73,5.2
22025,1610612744,GSW,Golden State Warriors,0022500249,2025-11-18,GSW @ ORL,L,39.4,86.6,0.46,16.2,43.6,0.37,20.27,24.6,0.82,10.33,31.4,41.73,27.13,10.07,4.47,16.6,20.4,115.27,0.47
22025,1610612756,PHX,Phoenix Suns,0022500254,2025-11-18,PHX @ POR,W,42.8,90.27,0.48,15.47,40.67,0.38,18.27,22.27,0.83,13.0,30.6,43.6,26.93,10.6,4.6,16.27,23.4,119.33,5.27
22025,1610612763,MEM,Memphis Grizzlies,0022500252,2025-11-18,MEM @ SAS,L,38.6,90.27,0.43,12.87,39.27,0.33,21.07,25.87,0.81,11.27,33.4,44.67,27.6,7.53,4.2,14.8,20.93,111.13,-8.07
22025,1610612765,DET,Detroit Pistons,0022500251,2025-11-18,DET @ ATL,W,43.6,90.6,0.48,11.13,32.13,0.34,20.53,27.67,0.74,13.8,33.07,46.87,26.87,10.33,6.13,15.27,23.4,118.87,6.73
22025,1610612748,MIA,Miami Heat,0022500257,2025-11-19,MIA vs. GSW,W,44.87,92.93,0.48,13.93,36.27,0.38,19.93,25.0,0.8,9.6,35.13,44.73,30.27,8.93,4.0,14.87,21.4,123.6,3.8
22025,1610612750,MIN,Minnesota Timberwolves,0022500259,2025-11-19,MIN vs. WAS,W,43.13,87.47,0.49,13.8,36.13,0.38,20.53,26.53,0.79,10.93,33.07,44.0,26.53,8.93,5.47,14.87,22.67,120.6,6.53
22025,1610612754,IND,Indiana Pacers,0022500256,2025-11-19,IND vs. CHA,W,38.27,93.2,0.41,11.6,37.73,0.31,22.0,28.53,0.77,14.2,32.13,46.33,23.53,6.27,4.87,14.53,24.33,110.13,-12.93
22025,1610612739,CLE,Cleveland Cavaliers,0022500255,2025-11-19,CLE vs. HOU,L,42.2,92.13,0.46,15.47,44.93,0.34,20.6,27.33,0.76,13.0,31.33,44.33,27.4,9.27,5.87,14.67,21.87,120.47,4.6
22025,1610612740,NOP,New Orleans Pelicans,0022500260,2025-11-19,NOP vs. DEN,L,39.27,88.8,0.44,11.6,33.93,0.34,18.8,24.67,0.77,13.67,27.67,41.33,22.8,9.13,3.07,15.73,20.93,108.93,-13.13
22025,1610612742,DAL,Dallas Mavericks,0022500262,2025-11-19,DAL vs. NYK,L,39.53,87.67,0.45,10.93,35.27,0.31,21.53,29.27,0.73,10.2,35.73,45.93,24.13,8.67,6.27,17.27,21.6,111.53,-4.87
22025,1610612744,GSW,Golden State Warriors,0022500257,2025-11-19,GSW @ MIA,L,38.33,86.33,0.45,15.87,43.73,0.36,20.0,24.27,0.82,11.0,32.0,43.0,26.53,9.87,4.6,17.53,20.67,112.53,-0.87
22025,1610612757,POR,Portland Trail Blazers,0022500263,2025-11-19,POR vs. CHI,L,42.67,95.07,0.45,13.53,41.8,0.33,21.87,27.07,0.82,15.4,29.6,45.0,25.47,9.33,4.53,16.53,22.53,120.73,-1.73
22025,1610612758,SAC,Sacramento Kings,0022500261,2025-11-19,SAC @ OKC,L,41.27,88.67,0.47,11.47,31.27,0.37,18.0,24.0,0.74,9.07,30.67,39.73,26.0,8.87,3.13,14.67,20.6,112.0,-11.6
22025,1610612760,OKC,Oklahoma City Thunder,0022500261,2025-11-19,OKC vs. SAC,W,43.27,90.0,0.48,13.47,38.33,0.35,21.07,24.33,0.86,10.27,36.8,47.07,25.33,10.6,5.67,13.07,20.67,121.07,16.33
22025,1610612761,TOR,Toronto Raptors,0022500258,2025-11-19,TOR @ PHI,W,44.2,88.33,0.5,12.07,32.53,0.37,19.4,25.13,0.78,9.8,31.93,41.73,30.07,8.6,4.4,14.2,22.8,119.87,4.93
22025,1610612766,CHA,Charlotte Hornets,0022500256,2025-11-19,CHA @ IND,L,40.8,89.47,0.46,14.4,40.27,0.36,20.6,25.07,0.83,12.93,33.07,46.0,26.33,7.0,4.93,16.53,19.47,116.6,-3.6
22025,1610612746,LAC,LA Clippers,0022500264,2025-11-20,LAC @ ORL,L,39.2,83.8,0.47,13.27,36.8,0.36,19.33,23.27,0.83,9.93,31.53,41.47,23.67,8.6,5.33,16.47,20.73,111.0,-6.13
22025,1610612749,MIL,Milwaukee Bucks,0022500266,2025-11-20,MIL vs. PHI,L,43.2,87.4,0.5,15.13,36.6,0.42,14.8,21.2,0.7,8.47,31.07,39.53,26.67,7.93,4.4,14.93,22.73,116.33,-2.6
22025,1610612753,ORL,Orlando Magic,0022500264,2025-11-20,ORL vs. LAC,W,40.07,84.87,0.47,11.2,32.6,0.34,24.8,30.93,0.81,11.67,33.6,45.27,25.0,8.53,5.4,15.53,21.87,116.13,3.53
22025,1610612755,PHI,Philadelphia 76ers,0022500266,2025-11-20,PHI @ MIL,W,41.73,89.93,0.46,13.93,36.93,0.38,21.0,26.33,0.8,12.33,32.2,44.53,25.87,7.47,6.4,14.67,21.27,118.4,2.27
22025,1610612737,ATL,Atlanta Hawks,0022500267,2025-11-20,ATL @ SAS,L,43.27,87.4,0.5,13.67,35.87,0.37,17.53,22.53,0.78,9.73,32.2,41.93,30.8,10.13,5.33,15.53,21.0,117.73,3.53
22025,1610612758,SAC,Sacramento Kings,0022500265,2025-11-20,SAC @ MEM,L,40.6,87.73,0.46,11.6,31.87,0.36,17.87,23.47,0.75,8.73,30.67,39.4,26.0,8.53,2.8,14.93,20.6,110.67,-14.07
22025,1610612759,SAS,San Antonio Spurs,0022500267,2025-11-20,SAS vs. ATL,W,43.07,86.33,0.5,13.33,36.47,0.37,19.87,25.2,0.8,10.87,34.27,45.13,27.4,8.87,5.2,15.87,20.8,119.33,7.07
22025,1610612763,MEM,Memphis Grizzlies,0022500265,2025-11-20,MEM vs. SAC,W,39.2,91.53,0.43,13.27,40.4,0.33,20.07,24.73,0.8,11.6,33.73,45.33,29.07,7.93,3.6,14.2,19.73,111.73,-5.73
22025,1610612748,MIA,Miami Heat,0022500051,2025-11-21,MIA @ CHI,W,45.07,93.53,0.48,14.07,36.47,0.39,20.87,26.13,0.8,9.93,35.2,45.13,30.87,9.2,4.2,14.27,21.0,125.07,6.47
22025,1610612750,MIN,Minnesota Timberwolves,0022500053,2025-11-21,MIN @ PHX,L,42.93,87.47,0.49,13.6,36.6,0.37,20.8,27.13,0.78,11.2,32.27,43.47,26.33,9.4,5.07,15.07,22.27,120.27,6.2
22025,1610612751,BKN,Brooklyn Nets,0022500049,2025-11-21,BKN @ BOS,W,37.93,85.73,0.44,13.8,40.93,0.34,20.2,26.0,0.79,11.13,27.87,39.0,25.07,7.2,3.6,15.07,21.87,109.87,-10.33
22025,1610612754,IND,Indiana Pacers,0022500048,2025-11-21,IND @ CLE,L,37.67,92.07,0.41,11.47,37.33,0.31,21.6,27.6,0.78,14.13,31.4,45.53,23.8,6.53,5.0,14.47,23.33,108.4,-13.27
22025,1610612738,BOS,Boston Celtics,0022500049,2025-11-21,BOS vs. BKN,L,42.0,92.87,0.45,15.33,43.6,0.35,13.67,17.93,0.77,13.73,31.4,45.13,24.8,8.27,5.13,11.73,23.33,113.0,4.73
22025,1610612739,CLE,Cleveland Cavaliers,0022500048,2025-11-21,CLE vs. IND,W,42.13,92.6,0.46,15.13,44.47,0.34,20.33,26.8,0.77,13.33,32.07,45.4,27.13,8.67,6.07,14.47,22.13,119.73,4.87
22025,1610612740,NOP,New Orleans Pelicans,0022500052,2025-11-21,NOP @ DAL,L,39.07,88.33,0.44,11.4,33.93,0.33,18.93,24.67,0.78,13.13,27.87,41.0,23.13,9.47,3.07,15.6,20.27,108.47,-12.93
22025,1610612741,CHI,Chicago Bulls,0022500051,2025-11-21,CHI vs. MIA,L,43.4,91.2,0.48,14.67,38.07,0.39,19.27,24.13,0.79,10.4,36.33,46.73,29.93,8.07,5.8,15.67,22.13,120.73,-2.53
22025,1610612742,DAL,Dallas Mavericks,0022500052,2025-11-21,DAL vs. NOP,W,39.67,87.4,0.45,11.33,35.87,0.31,21.6,29.33,0.73,10.33,35.53,45.87,24.6,8.53,6.53,17.2,21.6,112.27,-4.0
22025,1610612743,DEN,Denver Nuggets,0022500054,2025-11-21,DEN @ HOU,W,44.6,87.87,0.51,12.07,32.93,0.37,22.53,27.0,0.84,11.4,35.27,46.67,29.13,8.0,3.93,13.93,19.93,123.8,11.0
22025,1610612744,GSW,Golden State Warriors,0022500056,2025-11-21,GSW vs. POR,L,38.67,86.53,0.45,15.93,44.07,0.36,19.53,23.67,0.82,10.8,31.6,42.4,26.87,10.0,4.67,16.8,20.87,112.8,0.2
22025,1610612756,PHX,Phoenix Suns,0022500053,2025-11-21,PHX vs. MIN,W,42.4,89.33,0.48,15.73,40.47,0.39,18.4,22.33,0.83,12.8,30.4,43.2,27.07,11.0,4.27,17.07,23.67,118.93,5.07
22025,1610612757,POR,Portland Trail Blazers,0022500056,2025-11-21,POR @ GSW,W,43.07,94.93,0.46,13.73,42.0,0.33,21.73,26.87,0.82,16.33,29.53,45.87,25.87,9.2,4.67,16.87,23.07,121.6,-1.2
22025,1610612760,OKC,Oklahoma City Thunder,0022500055,2025-11-21,OKC @ UTA,W,43.8,89.2,0.49,14.33,38.47,0.38,19.33,22.6,0.86,9.87,34.93,44.8,26.6,11.2,5.8,13.07,19.53,121.27,18.07
22025,1610612761,TOR,Toronto Raptors,0022500050,2025-11-21,TOR vs. WAS,W,43.8,87.53,0.5,12.6,32.73,0.38,19.8,25.8,0.78,9.87,31.47,41.33,30.07,8.8,4.4,13.93,22.07,120.0,5.6
22025,1610612762,UTA,Utah Jazz,0022500055,2025-11-21,UTA vs. OKC,L,40.8,90.53,0.45,13.87,41.13,0.33,23.47,28.33,0.82,13.8,32.87,46.67,29.6,8.07,3.67,17.8,23.13,118.93,-7.2
22025,1610612764,WAS,Washington Wizards,0022500050,2025-11-21,WAS @ TOR,L,41.47,90.27,0.46,13.4,36.2,0.37,16.13,21.4,0.75,10.47,32.4,42.87,25.27,6.67,5.6,17.13,23.73,112.47,-17.2
22025,1610612746,LAC,LA Clippers,0022500268,2025-11-22,LAC @ CHA,W,39.67,83.93,0.47,13.6,36.67,0.37,19.6,23.47,0.83,9.67,32.0,41.67,23.8,8.6,5.07,16.13,20.6,112.53,-3.73
22025,1610612749,MIL,Milwaukee Bucks,0022500272,2025-11-22,MIL vs. DET,L,42.93,87.0,0.5,15.53,36.8,0.42,14.53,20.33,0.72,7.93,30.53,38.47,26.93,7.87,4.53,14.8,22.4,115.93,-3.87
22025,1610612752,NYK,New York Knicks,0022500269,2025-11-22,NYK @ ORL,L,42.87,92.6,0.46,15.73,43.0,0.36,19.33,24.27,0.81,14.2,32.07,46.27,27.33,8.13,4.4,13.73,21.4,120.8,4.67
22025,1610612753,ORL,Orlando Magic,0022500269,2025-11-22,ORL vs. NYK,W,40.73,85.33,0.48,11.47,32.73,0.34,24.93,30.47,0.82,11.6,33.07,44.67,25.47,8.4,5.33,15.0,21.87,117.87,4.6
22025,1610612737,ATL,Atlanta Hawks,0022500270,2025-11-22,ATL @ NOP,W,43.33,87.73,0.5,14.27,37.0,0.38,17.07,21.93,0.78,9.8,32.27,42.07,30.93,9.93,5.47,14.93,20.93,118.0,4.4
22025,1610612740,NOP,New Orleans Pelicans,0022500270,2025-11-22,NOP vs. ATL,L,38.6,87.47,0.44,11.27,33.6,0.33,18.8,24.33,0.78,12.93,28.27,41.2,22.93,9.13,3.27,15.8,20.0,107.27,-13.8
22025,1610612741,CHI,Chicago Bulls,0022500271,2025-11-22,CHI vs. WAS,W,43.6,92.07,0.47,14.73,39.0,0.38,19.2,24.0,0.79,10.73,36.27,47.0,29.73,8.0,5.6,15.13,21.6,121.13,-2.73
22025,1610612742,DAL,Dallas Mavericks,0022500273,2025-11-22,DAL vs. MEM,L,38.67,87.8,0.44,11.47,36.53,0.31,20.6,27.8,0.74,10.27,35.07,45.33,23.73,8.0,6.67,16.53,21.27,109.4,-5.07
22025,1610612743,DEN,Denver Nuggets,0022500274,2025-11-22,DEN vs. SAC,L,44.2,87.67,0.51,11.93,32.73,0.37,22.93,27.6,0.83,11.67,34.67,46.33,28.87,7.53,3.87,13.93,19.87,123.27,11.07
22025,1610612758,SAC,Sacramento Kings,0022500274,2025-11-22,SAC @ DEN,W,41.13,88.27,0.47,11.33,31.73,0.36,18.6,24.0,0.77,9.0,30.67,39.67,26.6,8.4,2.73,14.53,20.73,112.2,-13.8
22025,1610612763,MEM,Memphis Grizzlies,0022500273,2025-11-22,MEM @ DAL,W,39.13,91.33,0.43,12.93,39.47,0.33,19.73,24.47,0.8,12.33,34.33,46.67,28.87,7.73,3.67,13.73,19.67,110.93,-3.2
22025,1610612764,WAS,Washington Wizards,0022500271,2025-11-22,WAS @ CHI,L,41.33,90.13,0.46,13.33,35.8,0.37,16.47,21.47,0.76,10.6,32.2,42.8,25.93,6.93,5.6,17.27,24.0,112.47,-16.4
22025,1610612765,DET,Detroit Pistons,0022500272,2025-11-22,DET @ MIL,W,44.0,89.33,0.5,11.73,32.53,0.36,20.33,27.53,0.73,13.0,32.93,45.93,27.0,10.47,5.87,15.53,22.6,120.07,7.87
22025,1610612766,CHA,Charlotte Hornets,0022500268,2025-11-22,CHA vs. LAC,L,40.33,89.13,0.45,14.0,40.27,0.35,20.6,24.6,0.84,12.73,32.47,45.2,25.73,7.0,4.73,16.13,19.13,115.27,-5.87
22025,1610612746,LAC,LA Clippers,0022500278,2025-11-23,LAC @ CLE,L,39.13,84.2,0.46,13.07,36.47,0.35,19.6,23.47,0.83,9.8,31.53,41.33,23.2,8.2,4.87,15.93,20.47,110.93,-6.53
22025,1610612747,LAL,Los Angeles Lakers,0022500282,2025-11-23,LAL @ UTA,W,41.73,82.87,0.5,11.07,32.73,0.34,23.27,29.07,0.8,9.6,31.93,41.53,26.0,9.6,3.47,16.53,20.0,117.8,3.47
22025,1610612748,MIA,Miami Heat,0022500275,2025-11-23,MIA @ PHI,W,44.6,93.27,0.48,13.53,35.93,0.38,21.07,26.67,0.8,10.0,35.2,45.2,30.73,8.67,4.07,13.8,20.47,123.8,5.0
22025,1610612751,BKN,Brooklyn Nets,0022500279,2025-11-23,BKN @ TOR,L,37.67,84.87,0.44,13.67,40.53,0.34,20.33,25.8,0.8,11.0,28.13,39.13,24.93,7.0,3.87,15.2,21.33,109.33,-9.73
22025,1610612753,ORL,Orlando Magic,0022500277,2025-11-23,ORL @ BOS,L,41.6,86.2,0.48,12.33,33.67,0.36,24.4,29.87,0.82,11.8,32.27,44.07,26.87,8.07,5.27,14.2,21.33,119.93,4.8
22025,1610612755,PHI,Philadelphia 76ers,0022500275,2025-11-23,PHI vs. MIA,L,42.07,90.8,0.46,13.8,36.93,0.37,20.47,25.6,0.81,12.67,32.33,45.0,26.2,7.73,6.73,14.73,21.13,118.4,1.53
22025,1610612737,ATL,Atlanta Hawks,0022500276,2025-11-23,ATL vs. CHA,W,44.0,88.13,0.5,13.93,36.47,0.38,16.93,21.6,0.78,9.47,32.0,41.47,31.4,9.87,5.47,14.4,20.8,118.87,5.73
22025,1610612738,BOS,Boston Celtics,0022500277,2025-11-23,BOS vs. ORL,W,43.2,93.27,0.46,15.33,42.87,0.36,14.13,18.4,0.77,13.67,31.47,45.13,25.47,8.0,5.2,11.0,23.07,115.87,6.0
22025,1610612739,CLE,Cleveland Cavaliers,0022500278,2025-11-23,CLE vs. LAC,W,42.53,92.6,0.46,15.47,44.8,0.35,19.33,25.8,0.76,13.2,32.0,45.2,27.47,8.67,6.2,14.27,22.07,119.87,5.53
22025,1610612756,PHX,Phoenix Suns,0022500281,2025-11-23,PHX vs. SAS,W,42.8,89.8,0.48,15.6,39.87,0.39,18.33,22.4,0.82,12.53,31.07,43.6,27.33,10.87,4.4,16.27,23.53,119.53,7.47
22025,1610612757,POR,Portland Trail Blazers,0022500280,2025-11-23,POR @ OKC,L,42.0,94.87,0.44,13.47,42.87,0.31,21.2,26.6,0.8,16.73,29.6,46.33,25.07,8.87,4.6,16.73,22.47,118.67,-4.33
22025,1610612759,SAS,San Antonio Spurs,0022500281,2025-11-23,SAS @ PHX,L,41.87,85.67,0.49,13.47,37.4,0.36,20.6,25.6,0.81,11.07,34.07,45.13,26.93,8.47,5.13,16.13,20.33,117.8,4.27
22025,1610612760,OKC,Oklahoma City Thunder,0022500280,2025-11-23,OKC vs. POR,W,43.93,88.67,0.5,14.4,38.4,0.38,19.33,22.87,0.85,9.67,35.07,44.73,27.4,10.93,6.13,13.13,19.8,121.6,18.73
22025,1610612761,TOR,Toronto Raptors,0022500279,2025-11-23,TOR vs. BKN,W,43.6,87.47,0.5,12.87,32.93,0.39,20.13,25.6,0.8,9.6,31.13,40.73,30.4,8.93,4.4,13.47,22.13,120.2,6.67
22025,1610612762,UTA,Utah Jazz,0022500282,2025-11-23,UTA vs. LAL,L,40.27,91.0,0.44,13.6,40.87,0.33,23.27,28.2,0.82,13.6,33.0,46.6,28.87,7.8,3.4,17.87,23.13,117.4,-8.73
22025,1610612766,CHA,Charlotte Hornets,0022500276,2025-11-23,CHA @ ATL,L,40.07,88.93,0.45,13.87,40.4,0.34,20.53,24.07,0.86,12.47,32.6,45.07,25.47,6.87,4.67,16.07,18.4,114.53,-5.8
22025,1610612745,HOU,Houston Rockets,0022500290,2025-11-24,HOU @ PHX,W,44.2,91.13,0.49,12.73,30.33,0.42,21.13,26.67,0.8,16.2,32.87,49.07,25.33,9.47,4.87,15.73,20.73,122.27,11.13
22025,1610612748,MIA,Miami Heat,0022500286,2025-11-24,MIA vs. DAL,W,44.87,94.0,0.48,13.0,35.27,0.37,20.47,26.2,0.79,10.33,35.07,45.4,30.53,8.73,4.47,13.67,20.47,123.2,4.73
22025,1610612749,MIL,Milwaukee Bucks,0022500288,2025-11-24,MIL vs. POR,L,42.8,87.47,0.49,15.53,37.07,0.42,14.13,19.67,0.72,7.87,30.73,38.6,26.73,7.73,4.47,14.47,22.4,115.27,-4.33
22025,1610612750,MIN,Minnesota Timberwolves,0022500292,2025-11-24,MIN @ SAC,L,42.87,88.07,0.49,13.6,36.87,0.37,21.07,27.2,0.79,11.2,33.27,44.47,26.13,9.73,5.13,15.33,22.33,120.4,7.07
22025,1610612751,BKN,Brooklyn Nets,0022500285,2025-11-24,BKN vs. NYK,L,36.6,84.27,0.44,13.33,40.73,0.33,21.2,27.2,0.78,11.2,28.33,39.53,24.2,6.73,3.93,14.53,20.4,107.73,-10.13
22025,1610612752,NYK,New York Knicks,0022500285,2025-11-24,NYK @ BKN,W,43.4,92.73,0.47,15.6,42.67,0.36,18.0,22.8,0.8,14.2,31.73,45.93,27.73,8.0,4.53,13.33,21.27,120.4,5.0
22025,1610612754,IND,Indiana Pacers,0022500283,2025-11-24,IND vs. DET,L,37.87,91.6,0.42,11.4,36.73,0.31,22.2,28.33,0.78,13.73,30.87,44.6,23.6,7.13,4.93,14.47,23.73,109.33,-11.93
22025,1610612739,CLE,Cleveland Cavaliers,0022500284,2025-11-24,CLE @ TOR,L,42.33,92.73,0.46,15.67,45.67,0.34,18.4,24.33,0.77,12.67,31.8,44.47,27.6,8.67,6.2,13.73,21.27,118.73,3.4
22025,1610612740,NOP,New Orleans Pelicans,0022500289,2025-11-24,NOP vs. CHI,W,40.27,88.8,0.45,11.53,33.53,0.34,18.73,24.8,0.77,13.47,29.07,42.53,23.67,9.53,3.6,15.8,20.13,110.8,-10.8
22025,1610612741,CHI,Chicago Bulls,0022500289,2025-11-24,CHI @ NOP,L,43.87,92.0,0.48,15.4,40.53,0.38,19.33,24.2,0.79,10.4,35.73,46.13,29.93,7.4,5.67,14.93,21.27,122.47,-4.4
22025,1610612742,DAL,Dallas Mavericks,0022500286,2025-11-24,DAL @ MIA,L,39.0,88.47,0.44,11.47,36.6,0.31,20.47,27.4,0.75,10.87,35.4,46.27,23.87,8.13,6.73,17.0,21.53,109.93,-4.87
22025,1610612743,DEN,Denver Nuggets,0022500287,2025-11-24,DEN @ MEM,W,44.4,88.13,0.51,12.8,33.53,0.38,21.13,25.73,0.82,11.87,34.67,46.53,28.93,6.93,4.0,13.8,19.33,122.73,10.27
22025,1610612744,GSW,Golden State Warriors,0022500291,2025-11-24,GSW vs. UTA,W,39.13,87.93,0.45,15.93,44.67,0.36,18.8,22.87,0.82,11.4,31.73,43.13,26.73,10.27,4.67,16.4,20.2,113.0,0.47
22025,1610612756,PHX,Phoenix Suns,0022500290,2025-11-24,PHX vs. HOU,L,42.47,89.27,0.48,15.33,39.0,0.4,18.0,22.2,0.81,12.6,31.07,43.67,26.47,11.0,4.4,16.33,22.93,118.27,7.47
22025,1610612757,POR,Portland Trail Blazers,0022500288,2025-11-24,POR @ MIL,W,42.13,94.0,0.45,13.93,43.0,0.32,21.0,26.53,0.8,16.33,30.4,46.73,25.07,8.6,5.0,16.73,22.13,119.2,-3.07
22025,1610612758,SAC,Sacramento Kings,0022500292,2025-11-24,SAC vs. MIN,W,40.93,88.0,0.47,10.6,30.6,0.35,19.53,24.67,0.78,8.87,31.4,40.27,26.6,8.13,2.67,14.27,20.4,112.0,-13.0
22025,1610612761,TOR,Toronto Raptors,0022500284,2025-11-24,TOR vs. CLE,W,43.27,86.8,0.5,12.67,33.13,0.38,19.73,25.2,0.79,9.33,31.93,41.27,30.07,8.8,4.4,13.47,21.2,118.93,8.07
22025,1610612762,UTA,Utah Jazz,0022500291,2025-11-24,UTA @ GSW,L,40.87,91.87,0.45,13.47,40.53,0.33,23.07,28.27,0.8,13.8,32.6,46.4,29.33,7.87,3.73,17.47,23.0,118.27,-9.8
22025,1610612763,MEM,Memphis Grizzlies,0022500287,2025-11-24,MEM vs. DEN,L,39.07,91.07,0.43,13.0,40.0,0.32,18.93,23.33,0.81,12.4,33.67,46.07,29.0,7.73,3.67,14.07,19.27,110.07,-5.53
22025,1610612765,DET,Detroit Pistons,0022500283,2025-11-24,DET @ IND,W,44.0,88.93,0.5,11.27,31.6,0.36,21.27,28.47,0.74,12.93,32.8,45.73,26.87,10.6,5.4,15.47,22.33,120.53,7.93
22025,1610612746,LAC,LA Clippers,0022500059,2025-11-25,LAC @ LAL,L,39.0,84.27,0.46,13.13,36.73,0.35,20.07,24.07,0.83,9.8,30.4,40.2,23.07,7.93,4.47,15.4,20.13,111.2,-8.13
22025,1610612747,LAL,Los Angeles Lakers,0022500059,2025-11-25,LAL vs. LAC,W,42.07,83.6,0.5,11.13,32.73,0.34,23.0,28.67,0.8,9.93,31.6,41.53,26.2,9.8,3.53,16.47,20.13,118.27,3.4
22025,1610612753,ORL,Orlando Magic,0022500058,2025-11-25,ORL @ PHI,W,42.2,87.47,0.48,12.67,34.27,0.37,24.2,29.2,0.83,11.93,32.4,44.33,27.6,8.47,5.07,14.13,21.2,121.27,8.33
22025,1610612755,PHI,Philadelphia 76ers,0022500058,2025-11-25,PHI vs. ORL,L,41.8,90.47,0.46,13.2,36.0,0.37,20.13,24.93,0.81,12.47,32.4,44.87,25.73,7.53,6.67,15.13,20.8,116.93,-1.47
22025,1610612737,ATL,Atlanta Hawks,0022500057,2025-11-25,ATL @ WAS,L,43.6,87.93,0.5,14.2,37.2,0.38,16.8,21.33,0.79,9.87,32.13,42.0,31.47,9.6,5.8,15.27,20.93,118.2,4.8
22025,1610612764,WAS,Washington Wizards,0022500057,2025-11-25,WAS vs. ATL,W,41.8,89.73,0.47,13.6,35.93,0.38,16.27,21.27,0.76,10.33,31.67,42.0,26.13,7.07,5.6,17.0,23.67,113.47,-15.8
22025,1610612745,HOU,Houston Rockets,0022500066,2025-11-26,HOU @ GSW,W,43.93,91.27,0.48,12.73,30.33,0.42,20.33,26.2,0.78,16.8,32.33,49.13,25.4,9.53,4.73,14.73,20.33,120.93,11.47
22025,1610612748,MIA,Miami Heat,0022500062,2025-11-26,MIA vs. MIL,W,44.0,93.27,0.47,12.33,34.67,0.35,20.33,26.07,0.79,10.4,35.67,46.07,30.4,8.8,4.8,13.87,20.07,120.67,3.13
22025,1610612749,MIL,Milwaukee Bucks,0022500062,2025-11-26,MIL @ MIA,L,42.6,88.53,0.48,15.53,37.6,0.42,13.33,19.0,0.71,8.33,30.87,39.2,27.0,7.73,4.0,14.53,22.0,114.07,-5.2
22025,1610612750,MIN,Minnesota Timberwolves,0022500064,2025-11-26,MIN @ OKC,L,42.47,87.8,0.48,14.07,37.13,0.38,20.8,27.2,0.78,11.13,33.07,44.2,26.53,9.4,5.2,15.47,22.4,119.8,6.27
22025,1610612752,NYK,New York Knicks,0022500061,2025-11-26,NYK @ CHA,W,44.53,92.87,0.48,15.33,41.33,0.37,17.6,22.33,0.8,13.33,31.8,45.13,27.93,8.33,4.53,13.0,21.6,122.0,6.2
22025,1610612754,IND,Indiana Pacers,0022500063,2025-11-26,IND @ TOR,L,37.6,90.73,0.42,11.2,36.27,0.31,21.93,28.07,0.78,12.87,31.33,44.2,23.33,7.13,5.07,14.53,23.4,108.33,-11.8
