KALSHI_ID,TIMESTAMP,end_period_ts,open_interest,volume,price_close,price_high,price_low,price_mean,price_open
KXNBAGAME-25OCT21HOUOKC-HOU,2025-10-21 19:00:00+00:00,1761073200,625472.0,96317.0,0.31,0.31,0.3,0.3098,0.31
KXNBAGAME-25OCT21GSWLAL-GSW,2025-10-21 22:00:00+00:00,1761084000,605829.0,106223.0,0.59,0.59,0.58,0.5891,0.59
KXNBAGAME-25OCT22WASMIL-WAS,2025-10-22 20:00:00+00:00,1761163200,112969.0,6784.0,0.2,0.2,0.19,0.1998,0.2
KXNBAGAME-25OCT22CLENYK-CLE,2025-10-22 19:00:00+00:00,1761159600,626019.0,181277.0,0.54,0.6,0.53,0.5537,0.59
KXNBAGAME-25OCT22MIAORL-MIA,2025-10-22 19:00:00+00:00,1761159600,276332.0,102947.0,0.24,0.25,0.23,0.2454,0.25
KXNBAGAME-25OCT22SACPHX-SAC,2025-10-22 22:00:00+00:00,1761170400,50585.0,12695.0,0.39,0.39,0.38,0.39,0.39
KXNBAGAME-25OCT22MINPOR-MIN,2025-10-22 22:00:00+00:00,1761170400,256764.0,32762.0,0.64,0.65,0.63,0.6399,0.65
KXNBAGAME-25OCT22TORATL-TOR,2025-10-22 19:00:00+00:00,1761159600,33552.0,6062.0,0.33,0.33,0.32,0.33,0.33
KXNBAGAME-25OCT22PHIBOS-PHI,2025-10-22 19:00:00+00:00,1761159600,249929.0,56718.0,0.38,0.39,0.37,0.3823,0.39
KXNBAGAME-25OCT22DETCHI-DET,2025-10-22 20:00:00+00:00,1761163200,162090.0,23767.0,0.59,0.59,0.56,0.5825,0.57
KXNBAGAME-25OCT22SASDAL-SAS,2025-10-22 21:00:00+00:00,1761166800,121542.0,12984.0,0.43,0.43,0.42,0.4295,0.43
KXNBAGAME-25OCT22LACUTA-LAC,2025-10-22 21:00:00+00:00,1761166800,84502.0,9940.0,0.8,0.8,0.78,0.7899,0.79
KXNBAGAME-25OCT22NOPMEM-NOP,2025-10-22 20:00:00+00:00,1761163200,123027.0,6872.0,0.39,0.39,0.39,0.39,0.39
KXNBAGAME-25OCT22BKNCHA-BKN,2025-10-22 19:00:00+00:00,1761159600,74345.0,1299.0,0.36,0.36,0.34,0.3592,0.36
KXNBAGAME-25OCT23OKCIND-OKC,2025-10-23 19:00:00+00:00,1761246000,361824.0,26805.0,0.74,0.75,0.74,0.7484,0.75
KXNBAGAME-25OCT23DENGSW-DEN,2025-10-23 22:00:00+00:00,1761256800,645307.0,122576.0,0.47,0.47,0.46,0.47,0.47
KXNBAGAME-25OCT24CLEBKN-CLE,2025-10-24 19:00:00+00:00,1761332400,120641.0,6927.0,0.86,0.86,0.85,0.8589,0.86
KXNBAGAME-25OCT24BOSNYK-BOS,2025-10-24 19:00:00+00:00,1761332400,113485.0,4353.0,0.41,0.41,0.4,0.409,0.41
KXNBAGAME-25OCT24ATLORL-ATL,2025-10-24 19:00:00+00:00,1761332400,117427.0,37643.0,0.37,0.37,0.36,0.3682,0.36
KXNBAGAME-25OCT24GSWPOR-GSW,2025-10-24 22:00:00+00:00,1761343200,852915.0,92907.0,0.58,0.58,0.55,0.5721,0.56
KXNBAGAME-25OCT24UTASAC-UTA,2025-10-24 22:00:00+00:00,1761343200,94933.0,14528.0,0.34,0.34,0.33,0.3399,0.34
KXNBAGAME-25OCT24SASNOP-SAS,2025-10-24 20:00:00+00:00,1761336000,553294.0,39173.0,0.63,0.63,0.62,0.63,0.63
KXNBAGAME-25OCT24WASDAL-WAS,2025-10-24 20:00:00+00:00,1761336000,93410.0,5459.0,0.2,0.2,0.19,0.1999,0.2
KXNBAGAME-25OCT24DETHOU-DET,2025-10-24 20:00:00+00:00,1761336000,21688.0,2823.0,0.3,0.31,0.3,0.3066,0.3
KXNBAGAME-25OCT24PHXLAC-PHX,2025-10-24 22:00:00+00:00,1761343200,242490.0,26023.0,0.22,0.22,0.22,0.22,0.22
KXNBAGAME-25OCT24MINLAL-MIN,2025-10-24 22:00:00+00:00,1761343200,196888.0,41818.0,0.55,0.55,0.54,0.55,0.55
KXNBAGAME-25OCT24MILTOR-MIL,2025-10-24 18:00:00+00:00,1761328800,310764.0,63008.0,0.48,0.48,0.47,0.4798,0.48
KXNBAGAME-25OCT24MIAMEM-MIA,2025-10-24 20:00:00+00:00,1761336000,35355.0,4675.0,0.43,0.43,0.43,0.43,0.43
KXNBAGAME-25OCT25CHIORL-CHI,2025-10-25 19:00:00+00:00,1761418800,80764.0,8075.0,0.33,0.33,0.33,0.33,0.33
KXNBAGAME-25OCT25CHAPHI-CHA,2025-10-25 19:00:00+00:00,1761418800,40816.0,1989.0,0.37,0.37,0.36,0.3694,0.37
KXNBAGAME-25OCT25OKCATL-OKC,2025-10-25 19:00:00+00:00,1761418800,140054.0,4362.0,0.75,0.75,0.72,0.7343,0.73
KXNBAGAME-25OCT25PHXDEN-PHX,2025-10-25 21:00:00+00:00,1761426000,165990.0,22288.0,0.15,0.15,0.14,0.15,0.15
KXNBAGAME-25OCT25INDMEM-IND,2025-10-25 20:00:00+00:00,1761422400,302401.0,11186.0,0.46,0.46,0.46,0.46,0.46
KXNBAGAME-25OCT26INDMIN-IND,2025-10-26 19:00:00+00:00,1761505200,97388.0,25325.0,0.17,0.17,0.16,0.1699,0.17
KXNBAGAME-25OCT26LALSAC-LAL,2025-10-26 21:00:00+00:00,1761512400,112254.0,12035.0,0.45,0.45,0.44,0.447,0.45
KXNBAGAME-25OCT26BKNSAS-BKN,2025-10-26 14:00:00+00:00,1761487200,93681.0,7974.0,0.17,0.17,0.15,0.1616,0.16
KXNBAGAME-25OCT26MILCLE-MIL,2025-10-26 18:00:00+00:00,1761501600,155442.0,20026.0,0.32,0.32,0.31,0.32,0.32
KXNBAGAME-25OCT26TORDAL-TOR,2025-10-26 19:00:00+00:00,1761505200,117794.0,1000.0,0.51,0.52,0.51,0.5158,0.52
KXNBAGAME-25OCT26PORLAC-POR,2025-10-26 21:00:00+00:00,1761512400,156029.0,20684.0,0.27,0.28,0.27,0.2708,0.27
KXNBAGAME-25OCT26NYKMIA-NYK,2025-10-26 18:00:00+00:00,1761501600,171780.0,16696.0,0.59,0.59,0.58,0.5893,0.59
KXNBAGAME-25OCT26CHAWAS-CHA,2025-10-26 18:00:00+00:00,1761501600,59747.0,15853.0,0.44,0.45,0.44,0.45,0.45
KXNBAGAME-25OCT26BOSDET-BOS,2025-10-26 15:00:00+00:00,1761490800,87277.0,5572.0,0.41,0.41,0.4,0.4095,0.41
KXNBAGAME-25OCT27DENMIN-DEN,2025-10-27 21:00:00+00:00,1761598800,151684.0,20040.0,0.7,0.7,0.69,0.6984,0.7
KXNBAGAME-25OCT27ORLPHI-ORL,2025-10-27 19:00:00+00:00,1761591600,171611.0,12903.0,0.68,0.68,0.66,0.6738,0.67
KXNBAGAME-25OCT27TORSAS-TOR,2025-10-27 20:00:00+00:00,1761595200,48397.0,1325.0,0.36,0.36,0.34,0.3546,0.34
KXNBAGAME-25OCT27BOSNOP-BOS,2025-10-27 20:00:00+00:00,1761595200,158841.0,11870.0,0.55,0.55,0.54,0.5472,0.54
KXNBAGAME-25OCT27ATLCHI-ATL,2025-10-27 20:00:00+00:00,1761595200,36262.0,15182.0,0.55,0.56,0.55,0.5593,0.56
KXNBAGAME-25OCT27OKCDAL-OKC,2025-10-27 20:00:00+00:00,1761595200,118217.0,4067.0,0.77,0.77,0.75,0.7591,0.75
KXNBAGAME-25OCT27MEMGSW-MEM,2025-10-27 22:00:00+00:00,1761602400,68884.0,4935.0,0.26,0.26,0.25,0.26,0.26
KXNBAGAME-25OCT27BKNHOU-BKN,2025-10-27 20:00:00+00:00,1761595200,534584.0,47940.0,0.12,0.12,0.11,0.1167,0.11
KXNBAGAME-25OCT27PORLAL-POR,2025-10-27 22:00:00+00:00,1761602400,111067.0,13175.0,0.56,0.57,0.55,0.568,0.57
KXNBAGAME-25OCT27PHXUTA-PHX,2025-10-27 21:00:00+00:00,1761598800,34356.0,11412.0,0.48,0.48,0.47,0.4799,0.47
KXNBAGAME-25OCT27CLEDET-CLE,2025-10-27 19:00:00+00:00,1761591600,143655.0,28072.0,0.58,0.58,0.57,0.5764,0.58
KXNBAGAME-25OCT28NYKMIL-NYK,2025-10-28 20:00:00+00:00,1761681600,138026.0,35777.0,0.55,0.56,0.55,0.5518,0.56
KXNBAGAME-25OCT28SACOKC-SAC,2025-10-28 20:00:00+00:00,1761681600,200117.0,46795.0,0.22,0.23,0.22,0.2282,0.22
KXNBAGAME-25OCT28LACGSW-LAC,2025-10-28 23:00:00+00:00,1761692400,194123.0,29333.0,0.54,0.54,0.53,0.5377,0.54
KXNBAGAME-25OCT28CHAMIA-CHA,2025-10-28 19:00:00+00:00,1761678000,259836.0,57643.0,0.36,0.36,0.34,0.3547,0.34
KXNBAGAME-25OCT28PHIWAS-PHI,2025-10-28 19:00:00+00:00,1761678000,634442.0,145919.0,0.65,0.66,0.64,0.6588,0.66
KXNBAGAME-25OCT29LALMIN-LAL,2025-10-29 21:00:00+00:00,1761771600,115545.0,14755.0,0.3,0.3,0.28,0.293,0.29
KXNBAGAME-25OCT29ATLBKN-ATL,2025-10-29 19:00:00+00:00,1761764400,58646.0,9115.0,0.75,0.75,0.75,0.75,0.75
KXNBAGAME-25OCT29MEMPHX-MEM,2025-10-29 22:00:00+00:00,1761775200,113149.0,6555.0,0.55,0.55,0.54,0.5498,0.54
KXNBAGAME-25OCT29CLEBOS-CLE,2025-10-29 19:00:00+00:00,1761764400,440052.0,51043.0,0.62,0.62,0.61,0.62,0.62
KXNBAGAME-25OCT29SACCHI-SAC,2025-10-29 20:00:00+00:00,1761768000,130061.0,19748.0,0.37,0.37,0.36,0.3698,0.37
KXNBAGAME-25OCT29INDDAL-IND,2025-10-29 20:00:00+00:00,1761768000,72324.0,9777.0,0.31,0.31,0.3,0.31,0.31
KXNBAGAME-25OCT29NOPDEN-NOP,2025-10-29 21:00:00+00:00,1761771600,107740.0,17779.0,0.15,0.16,0.15,0.1597,0.16
KXNBAGAME-25OCT29HOUTOR-HOU,2025-10-29 18:00:00+00:00,1761760800,288022.0,18084.0,0.67,0.67,0.66,0.67,0.66
KXNBAGAME-25OCT29PORUTA-POR,2025-10-29 21:00:00+00:00,1761771600,57733.0,3051.0,0.57,0.58,0.56,0.574,0.57
KXNBAGAME-25OCT29ORLDET-ORL,2025-10-29 19:00:00+00:00,1761764400,91527.0,38441.0,0.55,0.55,0.54,0.5436,0.54
KXNBAGAME-25OCT30GSWMIL-GSW,2025-10-30 20:00:00+00:00,1761854400,263262.0,57363.0,0.59,0.59,0.57,0.5868,0.59
KXNBAGAME-25OCT30MIASAS-MIA,2025-10-30 20:00:00+00:00,1761854400,137672.0,14094.0,0.33,0.33,0.31,0.324,0.32
KXNBAGAME-25OCT30WASOKC-WAS,2025-10-30 20:00:00+00:00,1761854400,197986.0,17914.0,0.11,0.11,0.1,0.11,0.11
KXNBAGAME-25OCT30ORLCHA-ORL,2025-10-30 19:00:00+00:00,1761850800,121723.0,18908.0,0.55,0.57,0.54,0.5615,0.57
KXNBAGAME-25OCT31ATLIND-ATL,2025-10-31 19:00:00+00:00,1761937200,159802.0,21282.0,0.56,0.56,0.55,0.5587,0.56
KXNBAGAME-25OCT31BOSPHI-BOS,2025-10-31 19:00:00+00:00,1761937200,321396.0,31350.0,0.51,0.51,0.49,0.5046,0.51
KXNBAGAME-25OCT31UTAPHX-UTA,2025-10-31 22:00:00+00:00,1761948000,69690.0,6021.0,0.41,0.42,0.41,0.4198,0.42
KXNBAGAME-25OCT31DENPOR-DEN,2025-10-31 22:00:00+00:00,1761948000,309738.0,59856.0,0.67,0.67,0.66,0.67,0.67
KXNBAGAME-25OCT31TORCLE-TOR,2025-10-31 19:00:00+00:00,1761937200,52135.0,3995.0,0.31,0.31,0.3,0.3097,0.31
KXNBAGAME-25OCT31NYKCHI-NYK,2025-10-31 20:00:00+00:00,1761940800,207492.0,7391.0,0.64,0.64,0.63,0.64,0.64
KXNBAGAME-25OCT31NOPLAC-NOP,2025-10-31 22:00:00+00:00,1761948000,125718.0,4496.0,0.19,0.19,0.18,0.1897,0.19
KXNBAGAME-25OCT31LALMEM-LAL,2025-10-31 21:00:00+00:00,1761944400,389499.0,32939.0,0.57,0.57,0.56,0.5698,0.57
KXNBAGAME-25NOV01SACMIL-SAC,2025-11-01 17:00:00+00:00,1762016400,50133.0,9591.0,0.35,0.35,0.33,0.34,0.34
KXNBAGAME-25NOV01GSWIND-GSW,2025-11-01 19:00:00+00:00,1762023600,104816.0,2983.0,0.82,0.82,0.82,0.82,0.82
KXNBAGAME-25NOV01HOUBOS-HOU,2025-11-01 20:00:00+00:00,1762027200,96060.0,3813.0,0.65,0.65,0.64,0.6499,0.65
KXNBAGAME-25NOV01ORLWAS-ORL,2025-11-01 19:00:00+00:00,1762023600,63355.0,1996.0,0.78,0.78,0.77,0.775,0.78
KXNBAGAME-25NOV01MINCHA-MIN,2025-11-01 18:00:00+00:00,1762020000,94084.0,5513.0,0.68,0.68,0.68,0.68,0.68
KXNBAGAME-25NOV02PHIBKN-PHI,2025-11-02 18:00:00+00:00,1762106400,181689.0,22053.0,0.66,0.66,0.65,0.66,0.66
KXNBAGAME-25NOV02CHINYK-CHI,2025-11-02 19:00:00+00:00,1762110000,252401.0,15625.0,0.31,0.31,0.3,0.3092,0.31
KXNBAGAME-25NOV02SASPHX-SAS,2025-11-02 20:00:00+00:00,1762113600,221243.0,18546.0,0.68,0.68,0.68,0.68,0.68
KXNBAGAME-25NOV02NOPOKC-NOP,2025-11-02 15:00:00+00:00,1762095600,124884.0,10102.0,0.15,0.16,0.14,0.1573,0.15
KXNBAGAME-25NOV02ATLCLE-ATL,2025-11-02 18:00:00+00:00,1762106400,42539.0,3254.0,0.32,0.33,0.32,0.3297,0.32
KXNBAGAME-25NOV02MIALAL-MIA,2025-11-02 21:00:00+00:00,1762117200,32585.0,2786.0,0.36,0.37,0.35,0.3564,0.36
KXNBAGAME-25NOV02MEMTOR-MEM,2025-11-02 18:00:00+00:00,1762106400,42859.0,2207.0,0.38,0.38,0.37,0.38,0.38
KXNBAGAME-25NOV02UTACHA-UTA,2025-11-02 18:00:00+00:00,1762106400,20083.0,1244.0,0.48,0.48,0.47,0.4792,0.48
KXNBAGAME-25NOV03MINBKN-MIN,2025-11-03 19:00:00+00:00,1762196400,226707.0,47453.0,0.79,0.79,0.78,0.79,0.78
KXNBAGAME-25NOV03WASNYK-WAS,2025-11-03 19:00:00+00:00,1762196400,55002.0,40470.0,0.15,0.15,0.14,0.1414,0.15
KXNBAGAME-25NOV03MILIND-MIL,2025-11-03 19:00:00+00:00,1762196400,258687.0,14650.0,0.69,0.69,0.68,0.6898,0.69
KXNBAGAME-25NOV03LALPOR-LAL,2025-11-03 22:00:00+00:00,1762207200,355502.0,230071.0,0.26,0.44,0.16,0.3637,0.44
KXNBAGAME-25NOV03UTABOS-UTA,2025-11-03 19:00:00+00:00,1762196400,41113.0,4885.0,0.2,0.2,0.19,0.2,0.2
KXNBAGAME-25NOV03SACDEN-SAC,2025-11-03 21:00:00+00:00,1762203600,70614.0,10537.0,0.18,0.18,0.17,0.1755,0.17
KXNBAGAME-25NOV03DALHOU-DAL,2025-11-03 20:00:00+00:00,1762200000,84874.0,9909.0,0.15,0.16,0.15,0.1553,0.15
KXNBAGAME-25NOV03MIALAC-MIA,2025-11-03 22:00:00+00:00,1762207200,62392.0,6107.0,0.27,0.27,0.27,0.27,0.27
KXNBAGAME-25NOV03DETMEM-DET,2025-11-03 20:00:00+00:00,1762200000,166907.0,4186.0,0.65,0.65,0.64,0.6432,0.64
KXNBAGAME-25NOV04ORLATL-ORL,2025-11-04 20:00:00+00:00,1762286400,178176.0,7841.0,0.61,0.61,0.61,0.61,0.61
KXNBAGAME-25NOV04CHANOP-CHA,2025-11-04 20:00:00+00:00,1762286400,157377.0,83641.0,0.38,0.43,0.32,0.3794,0.43
KXNBAGAME-25NOV04PHICHI-PHI,2025-11-04 20:00:00+00:00,1762286400,258688.0,35439.0,0.49,0.5,0.49,0.4969,0.49
KXNBAGAME-25NOV04PHXGSW-PHX,2025-11-04 22:00:00+00:00,1762293600,330964.0,20468.0,0.24,0.24,0.23,0.24,0.24
KXNBAGAME-25NOV04OKCLAC-OKC,2025-11-04 23:00:00+00:00,1762297200,513141.0,73714.0,0.76,0.77,0.75,0.7636,0.77
KXNBAGAME-25NOV04MILTOR-MIL,2025-11-04 19:00:00+00:00,1762282800,687881.0,176761.0,0.44,0.44,0.43,0.4395,0.44
KXNBAGAME-25NOV05MINNYK-MIN,2025-11-05 19:00:00+00:00,1762369200,139717.0,8598.0,0.41,0.42,0.41,0.4111,0.42
KXNBAGAME-25NOV05BKNIND-BKN,2025-11-05 19:00:00+00:00,1762369200,91946.0,7914.0,0.3,0.31,0.3,0.3066,0.31
KXNBAGAME-25NOV05OKCPOR-OKC,2025-11-05 22:00:00+00:00,1762380000,255278.0,54156.0,0.62,0.66,0.61,0.6378,0.65
KXNBAGAME-25NOV05GSWSAC-GSW,2025-11-05 22:00:00+00:00,1762380000,364109.0,137426.0,0.46,0.65,0.4,0.4693,0.4
KXNBAGAME-25NOV05WASBOS-WAS,2025-11-05 19:00:00+00:00,1762369200,85576.0,54535.0,0.17,0.17,0.16,0.1646,0.16
KXNBAGAME-25NOV05PHICLE-PHI,2025-11-05 19:00:00+00:00,1762369200,640857.0,133323.0,0.24,0.25,0.21,0.2293,0.25
KXNBAGAME-25NOV05NOPDAL-NOP,2025-11-05 20:00:00+00:00,1762372800,30080.0,14216.0,0.28,0.28,0.27,0.2781,0.27
KXNBAGAME-25NOV05MIADEN-MIA,2025-11-05 21:00:00+00:00,1762376400,53609.0,3182.0,0.24,0.24,0.24,0.24,0.24
KXNBAGAME-25NOV05SASLAL-SAS,2025-11-05 22:00:00+00:00,1762380000,139266.0,24205.0,0.49,0.5,0.48,0.4986,0.49
KXNBAGAME-25NOV05HOUMEM-HOU,2025-11-05 20:00:00+00:00,1762372800,54635.0,4522.0,0.76,0.76,0.74,0.7403,0.74
KXNBAGAME-25NOV05UTADET-UTA,2025-11-05 19:00:00+00:00,1762369200,192393.0,41852.0,0.23,0.23,0.22,0.2287,0.23
KXNBAGAME-25NOV06LACPHX-LAC,2025-11-06 21:00:00+00:00,1762462800,207054.0,18152.0,0.43,0.44,0.42,0.4385,0.44
KXNBAGAME-25NOV07CHIMIL-CHI,2025-11-07 20:00:00+00:00,1762545600,98460.0,13525.0,0.39,0.4,0.38,0.3948,0.4
KXNBAGAME-25NOV07UTAMIN-UTA,2025-11-07 20:00:00+00:00,1762545600,79865.0,4697.0,0.16,0.17,0.15,0.1653,0.17
KXNBAGAME-25NOV07DETBKN-DET,2025-11-07 19:00:00+00:00,1762542000,76559.0,14067.0,0.82,0.82,0.82,0.82,0.82
KXNBAGAME-25NOV07BOSORL-BOS,2025-11-07 19:00:00+00:00,1762542000,196073.0,26655.0,0.43,0.43,0.42,0.4265,0.43
KXNBAGAME-25NOV07OKCSAC-OKC,2025-11-07 22:00:00+00:00,1762552800,46069.0,32641.0,0.84,0.84,0.82,0.83,0.83
KXNBAGAME-25NOV07HOUSAS-HOU,2025-11-07 19:00:00+00:00,1762542000,154590.0,17713.0,0.62,0.62,0.61,0.6108,0.61
KXNBAGAME-25NOV07TORATL-TOR,2025-11-07 19:00:00+00:00,1762542000,232343.0,11732.0,0.46,0.46,0.45,0.4594,0.46
KXNBAGAME-25NOV07GSWDEN-GSW,2025-11-07 22:00:00+00:00,1762552800,214780.0,22293.0,0.22,0.22,0.21,0.2152,0.21
KXNBAGAME-25NOV07CHAMIA-CHA,2025-11-07 20:00:00+00:00,1762545600,42032.0,3700.0,0.31,0.37,0.3,0.3105,0.37
KXNBAGAME-25NOV07DALMEM-DAL,2025-11-07 20:00:00+00:00,1762545600,38003.0,6150.0,0.39,0.39,0.37,0.3884,0.39
KXNBAGAME-25NOV07CLEWAS-CLE,2025-11-07 19:00:00+00:00,1762542000,167178.0,8929.0,0.88,0.88,0.87,0.88,0.88
KXNBAGAME-25NOV08TORPHI-TOR,2025-11-08 19:00:00+00:00,1762628400,33539.0,7195.0,0.36,0.37,0.34,0.3611,0.36
KXNBAGAME-25NOV08NOPSAS-NOP,2025-11-08 20:00:00+00:00,1762632000,14650.0,6826.0,0.17,0.18,0.16,0.1775,0.18
KXNBAGAME-25NOV08LALATL-LAL,2025-11-08 20:00:00+00:00,1762632000,354549.0,36967.0,0.65,0.65,0.64,0.6499,0.65
KXNBAGAME-25NOV08CHICLE-CHI,2025-11-08 20:00:00+00:00,1762632000,59160.0,7276.0,0.26,0.26,0.25,0.2586,0.26
KXNBAGAME-25NOV08INDDEN-IND,2025-11-08 21:00:00+00:00,1762635600,23886.0,428.0,0.19,0.19,0.18,0.1889,0.18
KXNBAGAME-25NOV08PHXLAC-PHX,2025-11-08 22:00:00+00:00,1762639200,106449.0,6515.0,0.37,0.37,0.36,0.37,0.37
KXNBAGAME-25NOV08PORMIA-POR,2025-11-08 20:00:00+00:00,1762632000,34135.0,2355.0,0.62,0.62,0.62,0.62,0.62
KXNBAGAME-25NOV08DALWAS-DAL,2025-11-08 19:00:00+00:00,1762628400,43129.0,10561.0,0.66,0.66,0.62,0.6447,0.62
KXNBAGAME-25NOV09HOUMIL-HOU,2025-11-09 15:00:00+00:00,1762700400,46017.0,7866.0,0.63,0.63,0.61,0.6291,0.63
KXNBAGAME-25NOV09BKNNYK-BKN,2025-11-09 18:00:00+00:00,1762711200,53473.0,6070.0,0.1,0.11,0.1,0.1014,0.11
KXNBAGAME-25NOV09BOSORL-BOS,2025-11-09 18:00:00+00:00,1762711200,23340.0,1272.0,0.4,0.4,0.39,0.3999,0.4
KXNBAGAME-25NOV09DETPHI-DET,2025-11-09 19:00:00+00:00,1762714800,27218.0,2267.0,0.63,0.63,0.63,0.63,0.63
KXNBAGAME-25NOV09MINSAC-MIN,2025-11-09 21:00:00+00:00,1762722000,52110.0,813.0,0.68,0.68,0.68,0.68,0.68
KXNBAGAME-25NOV09INDGSW-IND,2025-11-09 20:00:00+00:00,1762718400,34093.0,1910.0,0.17,0.17,0.17,0.17,0.17
KXNBAGAME-25NOV09OKCMEM-OKC,2025-11-09 18:00:00+00:00,1762711200,126171.0,18627.0,0.83,0.83,0.82,0.828,0.82
KXNBAGAME-25NOV10PORORL-POR,2025-11-10 19:00:00+00:00,1762801200,160937.0,44300.0,0.47,0.47,0.46,0.4697,0.47
KXNBAGAME-25NOV10NOPPHX-NOP,2025-11-10 21:00:00+00:00,1762808400,9638.0,1585.0,0.24,0.25,0.24,0.2468,0.24
KXNBAGAME-25NOV10SASCHI-SAS,2025-11-10 20:00:00+00:00,1762804800,115079.0,7954.0,0.62,0.62,0.62,0.62,0.62
KXNBAGAME-25NOV10MILDAL-MIL,2025-11-10 20:00:00+00:00,1762804800,292942.0,12656.0,0.58,0.58,0.58,0.58,0.58
KXNBAGAME-25NOV10ATLLAC-ATL,2025-11-10 22:00:00+00:00,1762812000,80705.0,21644.0,0.37,0.37,0.37,0.37,0.37
KXNBAGAME-25NOV10CLEMIA-CLE,2025-11-10 19:00:00+00:00,1762801200,47419.0,1593.0,0.73,0.73,0.72,0.7237,0.72
KXNBAGAME-25NOV10MINUTA-MIN,2025-11-10 21:00:00+00:00,1762808400,43734.0,2379.0,0.74,0.74,0.73,0.74,0.74
KXNBAGAME-25NOV10WASDET-WAS,2025-11-10 19:00:00+00:00,1762801200,104676.0,7444.0,0.16,0.17,0.15,0.1588,0.16
KXNBAGAME-25NOV10LALCHA-LAL,2025-11-10 19:00:00+00:00,1762801200,481438.0,50867.0,0.77,0.78,0.75,0.7761,0.77
KXNBAGAME-25NOV11TORBKN-TOR,2025-11-11 19:00:00+00:00,1762887600,234086.0,22431.0,0.81,0.81,0.8,0.8078,0.81
KXNBAGAME-25NOV11MEMNYK-MEM,2025-11-11 19:00:00+00:00,1762887600,102180.0,17009.0,0.21,0.21,0.2,0.2098,0.21
KXNBAGAME-25NOV11BOSPHI-BOS,2025-11-11 20:00:00+00:00,1762891200,610437.0,17187.0,0.53,0.53,0.52,0.53,0.53
KXNBAGAME-25NOV11DENSAC-DEN,2025-11-11 23:00:00+00:00,1762902000,121807.0,10803.0,0.77,0.77,0.75,0.762,0.77
KXNBAGAME-25NOV11GSWOKC-GSW,2025-11-11 20:00:00+00:00,1762891200,357507.0,42405.0,0.28,0.28,0.27,0.2798,0.28
KXNBAGAME-25NOV11INDUTA-IND,2025-11-11 21:00:00+00:00,1762894800,66622.0,2070.0,0.57,0.57,0.56,0.5631,0.56
KXNBAGAME-25NOV12ORLNYK-ORL,2025-11-12 19:00:00+00:00,1762974000,85714.0,3310.0,0.36,0.37,0.35,0.3612,0.36
KXNBAGAME-25NOV12ATLSAC-ATL,2025-11-12 22:00:00+00:00,1762984800,123875.0,94776.0,0.62,0.63,0.6,0.6091,0.6
KXNBAGAME-25NOV12GSWSAS-GSW,2025-11-12 20:00:00+00:00,1762977600,115613.0,3611.0,0.4,0.4,0.39,0.3967,0.39
KXNBAGAME-25NOV12LALOKC-LAL,2025-11-12 21:00:00+00:00,1762981200,286049.0,42774.0,0.27,0.28,0.26,0.279,0.28
KXNBAGAME-25NOV12MEMBOS-MEM,2025-11-12 19:00:00+00:00,1762974000,48756.0,10223.0,0.28,0.31,0.27,0.2807,0.31
KXNBAGAME-25NOV12PORNOP-POR,2025-11-12 20:00:00+00:00,1762977600,66811.0,5966.0,0.76,0.76,0.75,0.7574,0.76
KXNBAGAME-25NOV12PHXDAL-PHX,2025-11-12 20:00:00+00:00,1762977600,171244.0,8014.0,0.53,0.53,0.51,0.5295,0.53
KXNBAGAME-25NOV12WASHOU-WAS,2025-11-12 20:00:00+00:00,1762977600,136302.0,4866.0,0.1,0.1,0.09,0.0989,0.1
KXNBAGAME-25NOV12DENLAC-DEN,2025-11-12 22:00:00+00:00,1762984800,319659.0,30618.0,0.64,0.64,0.61,0.6181,0.61
KXNBAGAME-25NOV12CLEMIA-CLE,2025-11-12 19:00:00+00:00,1762974000,236633.0,10968.0,0.36,0.36,0.34,0.3577,0.36
KXNBAGAME-25NOV12CHIDET-CHI,2025-11-12 19:00:00+00:00,1762974000,275027.0,10674.0,0.53,0.53,0.52,0.5297,0.53
KXNBAGAME-25NOV12MILCHA-MIL,2025-11-12 19:00:00+00:00,1762974000,382610.0,160969.0,0.56,0.65,0.52,0.601,0.65
KXNBAGAME-25NOV13INDPHX-IND,2025-11-13 21:00:00+00:00,1763067600,73286.0,24708.0,0.37,0.37,0.35,0.3604,0.36
KXNBAGAME-25NOV13TORCLE-TOR,2025-11-13 19:00:00+00:00,1763060400,134300.0,14279.0,0.28,0.29,0.27,0.2857,0.29
KXNBAGAME-25NOV13ATLUTA-ATL,2025-11-13 21:00:00+00:00,1763067600,236377.0,42302.0,0.56,0.58,0.55,0.5689,0.57
KXNBAGAME-25NOV14CHAMIL-CHA,2025-11-14 20:00:00+00:00,1763150400,26554.0,4539.0,0.23,0.24,0.23,0.2352,0.23
KXNBAGAME-25NOV14SACMIN-SAC,2025-11-14 20:00:00+00:00,1763150400,44197.0,7541.0,0.17,0.17,0.16,0.1611,0.16
KXNBAGAME-25NOV14MIANYK-MIA,2025-11-14 19:00:00+00:00,1763146800,280473.0,28436.0,0.33,0.34,0.32,0.3351,0.34
KXNBAGAME-25NOV14BKNORL-BKN,2025-11-14 19:00:00+00:00,1763146800,205687.0,20136.0,0.13,0.13,0.12,0.1286,0.13
KXNBAGAME-25NOV14GSWSAS-GSW,2025-11-14 21:00:00+00:00,1763154000,156780.0,73841.0,0.44,0.44,0.42,0.4237,0.43
